,Descriptor,Location Type,Cluster Labels,Segment
30557,Traffic,Residential Building/House,0,1
30558,Noise,Street/Sidewalk,6,7
30559,Noise,Street/Sidewalk,6,7
30560,Noise,Street/Sidewalk,6,7
30561,Noise,Residential Building/House,5,6
30562,Noise,Street/Sidewalk,6,7
30563,Traffic,Street/Sidewalk,1,2
30564,Noise,Residential Building/House,5,6
30566,Noise,Street/Sidewalk,6,7
30567,Traffic,Street/Sidewalk,1,2
30568,Traffic,Street/Sidewalk,1,2
30569,Noise,Residential Building/House,5,6
30570,Noise,Street/Sidewalk,6,7
30571,Noise,Residential Building/House,5,6
30572,Noise,Street/Sidewalk,6,7
30573,House,Street/Sidewalk,0,1
30574,Noise,Residential Building/House,5,6
30575,Noise,Street/Sidewalk,6,7
30576,Personal Issue,Street/Sidewalk,1,2
30577,Traffic,Street/Sidewalk,1,2
30578,Noise,Street/Sidewalk,6,7
30579,Noise,Street/Sidewalk,6,7
30580,Noise,Street/Sidewalk,6,7
30581,Traffic,Street/Sidewalk,1,2
30582,Noise,Residential Building/House,5,6
30583,Energy,Street/Sidewalk,1,2
30584,Traffic,Street/Sidewalk,1,2
30585,Traffic,Street/Sidewalk,1,2
30586,Noise,Store/Commercial,3,4
30587,Noise,Store/Commercial,3,4
30588,Noise,Street/Sidewalk,6,7
30589,Noise,Street/Sidewalk,6,7
30591,Noise,Street/Sidewalk,6,7
30592,Noise,Store/Commercial,3,4
30593,Traffic,Street/Sidewalk,1,2
30594,Noise,Street/Sidewalk,6,7
30595,Noise,Street/Sidewalk,6,7
30596,Traffic,Residential Building/House,0,1
30597,Traffic,Residential Building/House,0,1
30598,Noise,Street/Sidewalk,6,7
30599,Traffic,Street/Sidewalk,1,2
30600,Noise,Store/Commercial,3,4
30601,Safety,Street/Sidewalk,7,8
30602,Noise,Store/Commercial,3,4
30603,Noise,Store/Commercial,3,4
30604,Traffic,Residential Building/House,0,1
30605,Noise,Store/Commercial,3,4
30606,Noise,Residential Building/House,5,6
30607,Safety,Street/Sidewalk,7,8
30608,Safety,Street/Sidewalk,7,8
30609,Noise,Street/Sidewalk,6,7
30610,Noise,Store/Commercial,3,4
30611,Noise,Street/Sidewalk,6,7
30612,Noise,Street/Sidewalk,6,7
30613,Noise,Street/Sidewalk,6,7
30615,Noise,Residential Building/House,5,6
30616,Noise,Street/Sidewalk,6,7
30617,Traffic,Street/Sidewalk,1,2
30650,Safety,Street/Sidewalk,7,8
30651,Noise,Store/Commercial,3,4
30652,Safety,Street/Sidewalk,7,8
30653,Traffic,Street/Sidewalk,1,2
30654,Noise,Store/Commercial,3,4
30655,Noise,Street/Sidewalk,6,7
30656,Noise,Street/Sidewalk,6,7
30657,Noise,Residential Building/House,5,6
30658,Noise,Street/Sidewalk,6,7
30659,Energy,Residential Building/House,0,1
30660,Energy,Residential Building/House,0,1
30661,House,Residential Building/House,0,1
30662,Energy,Residential Building/House,0,1
30663,Energy,Residential Building/House,0,1
30664,House,Residential Building/House,0,1
30666,Noise,Street/Sidewalk,6,7
30667,Noise,Street/Sidewalk,6,7
30668,Noise,Store/Commercial,3,4
30669,Traffic,Street/Sidewalk,1,2
30670,Traffic,Street/Sidewalk,1,2
30671,Noise,Street/Sidewalk,6,7
30672,Noise,Street/Sidewalk,6,7
30673,Noise,Residential Building/House,5,6
30674,Noise,Residential Building/House,5,6
30675,Noise,Residential Building/House,5,6
30676,Safety,Street/Sidewalk,7,8
30677,Noise,Street/Sidewalk,6,7
30678,Noise,Street/Sidewalk,6,7
30679,Noise,Street/Sidewalk,6,7
30680,Noise,Street/Sidewalk,6,7
30681,Noise,Street/Sidewalk,6,7
30682,Noise,Street/Sidewalk,6,7
30683,Noise,Store/Commercial,3,4
30684,Safety,Street/Sidewalk,7,8
30685,Traffic,Residential Building/House,0,1
30686,Noise,Residential Building/House,5,6
30687,Noise,Street/Sidewalk,6,7
30688,Traffic,Residential Building/House,0,1
30689,Traffic,Residential Building/House,0,1
30690,Noise,Street/Sidewalk,6,7
30691,Noise,Street/Sidewalk,6,7
30692,Noise,Street/Sidewalk,6,7
30693,Noise,Street/Sidewalk,6,7
30694,Noise,Street/Sidewalk,6,7
30695,Noise,Street/Sidewalk,6,7
30696,Noise,Street/Sidewalk,6,7
30697,Noise,Street/Sidewalk,6,7
30698,Noise,Street/Sidewalk,6,7
30699,Noise,Street/Sidewalk,6,7
30700,Noise,Street/Sidewalk,6,7
30701,Noise,Street/Sidewalk,6,7
30702,Noise,Street/Sidewalk,6,7
30703,Noise,Street/Sidewalk,6,7
30704,Noise,Store/Commercial,3,4
30705,Noise,Street/Sidewalk,6,7
30706,Noise,Street/Sidewalk,6,7
30707,Noise,Street/Sidewalk,6,7
30708,Noise,Street/Sidewalk,6,7
30709,Noise,Street/Sidewalk,6,7
30710,Noise,Street/Sidewalk,6,7
30711,Noise,Residential Building/House,5,6
30712,Noise,Residential Building/House,5,6
30713,Safety,Street/Sidewalk,7,8
30714,Safety,Street/Sidewalk,7,8
30715,Traffic,Residential Building/House,0,1
30716,Noise,Residential Building/House,5,6
30717,Noise,Street/Sidewalk,6,7
30718,Safety,Street/Sidewalk,7,8
30719,Noise,Street/Sidewalk,6,7
30720,Noise,Park,3,4
30721,Safety,Street/Sidewalk,7,8
30722,Safety,Street/Sidewalk,7,8
30724,Safety,Street/Sidewalk,7,8
30725,Noise,Street/Sidewalk,6,7
30726,Noise,Store/Commercial,3,4
30727,Noise,Store/Commercial,3,4
30728,Noise,Store/Commercial,3,4
30729,Noise,Street/Sidewalk,6,7
30730,Noise,Street/Sidewalk,6,7
30731,Noise,Street/Sidewalk,6,7
30732,Noise,Street/Sidewalk,6,7
30733,Noise,Residential Building/House,5,6
30734,Noise,Street/Sidewalk,6,7
30737,Noise,Street/Sidewalk,6,7
30738,Noise,Residential Building/House,5,6
30739,Noise,Street/Sidewalk,6,7
30740,Noise,Park,3,4
30741,Noise,Street/Sidewalk,6,7
30742,Safety,Park,7,8
30744,Noise,Street/Sidewalk,6,7
30745,Noise,Residential Building/House,5,6
30746,Safety,Street/Sidewalk,7,8
30747,Noise,Residential Building/House,5,6
30748,Noise,Park,3,4
30749,Noise,Residential Building/House,5,6
30750,Noise,Street/Sidewalk,6,7
30751,Noise,Street/Sidewalk,6,7
30752,Noise,Street/Sidewalk,6,7
30753,Noise,Street/Sidewalk,6,7
30754,Noise,Residential Building/House,5,6
30755,Noise,Residential Building/House,5,6
30757,Traffic,Residential Building/House,0,1
30758,Noise,Street/Sidewalk,6,7
30759,Noise,Street/Sidewalk,6,7
30760,Noise,Street/Sidewalk,6,7
30761,Noise,Street/Sidewalk,6,7
30763,Traffic,Street/Sidewalk,1,2
30764,Noise,Residential Building/House,5,6
30765,Noise,Store/Commercial,3,4
30766,Noise,Store/Commercial,3,4
30767,Noise,Store/Commercial,3,4
30768,Noise,Residential Building/House,5,6
30769,Noise,Street/Sidewalk,6,7
30772,Noise,Residential Building/House,5,6
30773,Noise,Residential Building/House,5,6
30774,Traffic,Street/Sidewalk,1,2
30775,Noise,Store/Commercial,3,4
30776,Traffic,Residential Building/House,0,1
30777,Traffic,Street/Sidewalk,1,2
30778,Noise,Street/Sidewalk,6,7
30779,Noise,Street/Sidewalk,6,7
30780,Noise,Street/Sidewalk,6,7
30782,Noise,Street/Sidewalk,6,7
30783,Noise,Street/Sidewalk,6,7
30785,Noise,Street/Sidewalk,6,7
30787,Noise,Street/Sidewalk,6,7
30788,Safety,Street/Sidewalk,7,8
30789,Noise,Residential Building/House,5,6
30791,Noise,Residential Building/House,5,6
30792,Noise,Street/Sidewalk,6,7
30793,Traffic,Residential Building/House,0,1
30795,Noise,Street/Sidewalk,6,7
30796,Noise,Residential Building/House,5,6
30797,Other,Street/Sidewalk,1,2
30798,Traffic,Street/Sidewalk,1,2
30799,Noise,Street/Sidewalk,6,7
30800,Noise,Street/Sidewalk,6,7
30802,Animals,Residential Building/House,4,5
30803,Animals,Residential Building/House,4,5
30804,Traffic,Street/Sidewalk,1,2
30805,Safety,Street/Sidewalk,7,8
30806,Traffic,Street/Sidewalk,1,2
30807,Noise,Street/Sidewalk,6,7
30808,Noise,Street/Sidewalk,6,7
30809,Noise,Store/Commercial,3,4
30822,Personal Issue,Street/Sidewalk,1,2
30823,Noise,Street/Sidewalk,6,7
30824,Noise,Street/Sidewalk,6,7
30825,Traffic,Street/Sidewalk,1,2
30826,Noise,Street/Sidewalk,6,7
30827,Traffic,Residential Building/House,0,1
30828,Other,Street/Sidewalk,1,2
30834,Traffic,Street/Sidewalk,1,2
30840,Traffic,Residential Building/House,0,1
30841,Noise,Street/Sidewalk,6,7
30842,Traffic,Residential Building/House,0,1
30843,Traffic,Residential Building/House,0,1
30844,Other,Street/Sidewalk,1,2
30845,Traffic,Residential Building/House,0,1
30846,Other,Street/Sidewalk,1,2
30848,Traffic,Street/Sidewalk,1,2
30849,Personal Issue,Street/Sidewalk,1,2
30850,Commercial,Street/Sidewalk,1,2
30851,Trash/Pollution,Street/Sidewalk,2,3
30852,Traffic,Residential Building/House,0,1
30853,Trash/Pollution,Street/Sidewalk,2,3
30854,Noise,Residential Building/House,5,6
30855,Noise,Residential Building/House,5,6
30856,Trash/Pollution,Street/Sidewalk,2,3
30857,House,Residential Building/House,0,1
30858,House,Residential Building/House,0,1
30859,House,Residential Building/House,0,1
30860,House,Residential Building/House,0,1
30861,House,Residential Building/House,0,1
30862,Other,Residential Building/House,0,1
30863,House,Residential Building/House,0,1
30864,Animals,Residential Building/House,4,5
30865,House,Residential Building/House,0,1
30866,Other,Residential Building/House,0,1
30867,House,Residential Building/House,0,1
30868,House,Residential Building/House,0,1
30869,House,Residential Building/House,0,1
30870,House,Residential Building/House,0,1
30871,House,Residential Building/House,0,1
30872,House,Residential Building/House,0,1
30873,House,Residential Building/House,0,1
30874,House,Residential Building/House,0,1
30875,House,Residential Building/House,0,1
30876,House,Residential Building/House,0,1
30877,House,Residential Building/House,0,1
30878,House,Residential Building/House,0,1
30879,House,Residential Building/House,0,1
30880,House,Residential Building/House,0,1
30882,Traffic,Residential Building/House,0,1
30883,Energy,Street/Sidewalk,1,2
30884,Traffic,Street/Sidewalk,1,2
30885,Trash/Pollution,Street/Sidewalk,2,3
30886,Traffic,Street/Sidewalk,1,2
30887,Trash/Pollution,Street/Sidewalk,2,3
30888,Traffic,Residential Building/House,0,1
30889,Trash/Pollution,Street/Sidewalk,2,3
30891,Trash/Pollution,Street/Sidewalk,2,3
30892,Trash/Pollution,Street/Sidewalk,2,3
30893,Trash/Pollution,Street/Sidewalk,2,3
30894,Trash/Pollution,Street/Sidewalk,2,3
30895,Other,Park,0,1
30896,Traffic,Residential Building/House,0,1
30897,Safety,Street/Sidewalk,7,8
30898,Trash/Pollution,Street/Sidewalk,2,3
30899,Trash/Pollution,Street/Sidewalk,2,3
30900,Animals,Store/Commercial,3,4
30901,Traffic,Residential Building/House,0,1
30902,Safety,Street/Sidewalk,7,8
30903,Traffic,Street/Sidewalk,1,2
30904,Personal Issue,Residential Building/House,0,1
30906,Trash/Pollution,Street/Sidewalk,2,3
30907,Animals,Residential Building/House,4,5
30908,Animals,Residential Building/House,4,5
30909,Animals,Residential Building/House,4,5
30910,Trash/Pollution,Street/Sidewalk,2,3
30911,Trash/Pollution,Street/Sidewalk,2,3
30913,Noise,Street/Sidewalk,6,7
30915,Trash/Pollution,Residential Building/House,0,1
30917,Trash/Pollution,Street/Sidewalk,2,3
30919,Trash/Pollution,Street/Sidewalk,2,3
30920,Trash/Pollution,Street/Sidewalk,2,3
30921,House,Residential Building/House,0,1
30922,Energy,Residential Building/House,0,1
30923,Energy,Residential Building/House,0,1
30924,House,Residential Building/House,0,1
30925,Safety,Residential Building/House,0,1
30926,House,Residential Building/House,0,1
30927,House,Residential Building/House,0,1
30928,Safety,Residential Building/House,0,1
30929,Animals,Residential Building/House,4,5
30930,Animals,Residential Building/House,4,5
30931,House,Residential Building/House,0,1
30932,Animals,Residential Building/House,4,5
30933,House,Residential Building/House,0,1
30934,House,Residential Building/House,0,1
30935,Animals,Residential Building/House,4,5
30936,Animals,Residential Building/House,4,5
30937,Animals,Residential Building/House,4,5
30938,House,Residential Building/House,0,1
30939,Trash/Pollution,Residential Building/House,0,1
30940,House,Residential Building/House,0,1
30941,House,Residential Building/House,0,1
30942,Animals,Residential Building/House,4,5
30943,Animals,Residential Building/House,4,5
30944,Safety,Residential Building/House,0,1
30945,Animals,Residential Building/House,4,5
30946,House,Residential Building/House,0,1
30947,House,Residential Building/House,0,1
30948,Traffic,Residential Building/House,0,1
30949,Animals,Residential Building/House,4,5
30950,Trash/Pollution,Residential Building/House,0,1
30951,Animals,Residential Building/House,4,5
30952,Energy,Residential Building/House,0,1
30953,Energy,Residential Building/House,0,1
30954,Energy,Residential Building/House,0,1
30955,Energy,Residential Building/House,0,1
30956,Safety,Residential Building/House,0,1
30957,Trash/Pollution,Residential Building/House,0,1
30958,Trash/Pollution,Residential Building/House,0,1
30959,Trash/Pollution,Residential Building/House,0,1
30960,Trash/Pollution,Residential Building/House,0,1
30961,House,Residential Building/House,0,1
30962,House,Residential Building/House,0,1
30963,Energy,Residential Building/House,0,1
30964,Trash/Pollution,Residential Building/House,0,1
30965,Energy,Residential Building/House,0,1
30966,Trash/Pollution,Residential Building/House,0,1
30967,House,Residential Building/House,0,1
30968,Trash/Pollution,Residential Building/House,0,1
30969,House,Residential Building/House,0,1
30970,House,Residential Building/House,0,1
30971,Energy,Residential Building/House,0,1
30972,Energy,Residential Building/House,0,1
30973,Animals,Residential Building/House,4,5
30974,Traffic,Street/Sidewalk,1,2
30975,Trash/Pollution,Street/Sidewalk,2,3
30976,Trash/Pollution,Street/Sidewalk,2,3
30977,Trash/Pollution,Street/Sidewalk,2,3
30979,Animals,Residential Building/House,4,5
30980,Trash/Pollution,Street/Sidewalk,2,3
30981,Trash/Pollution,Street/Sidewalk,2,3
30982,Trash/Pollution,Street/Sidewalk,2,3
30983,Trash/Pollution,Street/Sidewalk,2,3
30984,Traffic,Street/Sidewalk,1,2
30985,Trash/Pollution,Street/Sidewalk,2,3
30986,Traffic,Street/Sidewalk,1,2
30987,Animals,Residential Building/House,4,5
30990,Animals,Other,4,5
30991,Traffic,Street/Sidewalk,1,2
30993,Safety,Street/Sidewalk,7,8
30994,Personal Issue,Street/Sidewalk,1,2
30995,Traffic,Street/Sidewalk,1,2
30996,Trash/Pollution,Street/Sidewalk,2,3
30997,Traffic,Street/Sidewalk,1,2
30998,Noise,Store/Commercial,3,4
30999,Traffic,Street/Sidewalk,1,2
31000,Traffic,Street/Sidewalk,1,2
31002,Traffic,Street/Sidewalk,1,2
31003,Traffic,Street/Sidewalk,1,2
31004,Safety,Street/Sidewalk,7,8
31005,Animals,Residential Building/House,4,5
31006,Traffic,Street/Sidewalk,1,2
31007,Traffic,Street/Sidewalk,1,2
31008,Safety,Park,7,8
31009,Traffic,Street/Sidewalk,1,2
31016,Traffic,Street/Sidewalk,1,2
31018,Traffic,Residential Building/House,0,1
31021,Animals,Residential Building/House,4,5
31023,Traffic,Street/Sidewalk,1,2
31024,Traffic,Street/Sidewalk,1,2
31025,Traffic,Street/Sidewalk,1,2
31026,Trash/Pollution,Street/Sidewalk,2,3
31027,Traffic,Street/Sidewalk,1,2
31028,Safety,Street/Sidewalk,7,8
31029,Traffic,Street/Sidewalk,1,2
31030,Traffic,Street/Sidewalk,1,2
31031,Noise,Street/Sidewalk,6,7
31032,Traffic,Street/Sidewalk,1,2
31033,Traffic,Street/Sidewalk,1,2
31034,Other,Street/Sidewalk,1,2
31035,Traffic,Street/Sidewalk,1,2
31036,Animals,Residential Building/House,4,5
31037,Traffic,Street/Sidewalk,1,2
31038,Traffic,Street/Sidewalk,1,2
31039,Traffic,Street/Sidewalk,1,2
31040,Traffic,Residential Building/House,0,1
31041,Traffic,Street/Sidewalk,1,2
31042,Traffic,Street/Sidewalk,1,2
31043,Traffic,Street/Sidewalk,1,2
31044,Traffic,Street/Sidewalk,1,2
31045,Traffic,Street/Sidewalk,1,2
31046,Traffic,Street/Sidewalk,1,2
31047,Animals,Park,4,5
31048,Noise,Residential Building/House,5,6
31049,Traffic,Street/Sidewalk,1,2
31050,Noise,Street/Sidewalk,6,7
31051,Traffic,Street/Sidewalk,1,2
31053,Traffic,Street/Sidewalk,1,2
31055,Traffic,Street/Sidewalk,1,2
31056,Traffic,Street/Sidewalk,1,2
31057,Traffic,Street/Sidewalk,1,2
31058,Traffic,Store/Commercial,1,2
31059,Traffic,Street/Sidewalk,1,2
31060,Traffic,Street/Sidewalk,1,2
31061,Traffic,Street/Sidewalk,1,2
31062,Safety,Street/Sidewalk,7,8
31063,Safety,Street/Sidewalk,7,8
31064,Traffic,Street/Sidewalk,1,2
31065,Traffic,Street/Sidewalk,1,2
31066,Traffic,Street/Sidewalk,1,2
31067,Safety,Street/Sidewalk,7,8
31068,Traffic,Street/Sidewalk,1,2
31070,Traffic,Street/Sidewalk,1,2
31071,Traffic,Street/Sidewalk,1,2
31072,Traffic,Street/Sidewalk,1,2
31075,Traffic,Street/Sidewalk,1,2
31076,Traffic,Street/Sidewalk,1,2
31077,Traffic,Street/Sidewalk,1,2
31078,Traffic,Street/Sidewalk,1,2
31079,Commercial,Store/Commercial,3,4
31080,Other,Store/Commercial,3,4
31081,Other,Store/Commercial,3,4
31082,Other,Store/Commercial,3,4
31083,Commercial,Store/Commercial,3,4
31084,Commercial,Store/Commercial,3,4
31086,Traffic,Street/Sidewalk,1,2
31087,Animals,Residential Building/House,4,5
31088,House,Residential Building/House,0,1
31089,Animals,Residential Building/House,4,5
31090,Safety,Street/Sidewalk,7,8
31092,Traffic,Street/Sidewalk,1,2
31093,Traffic,Street/Sidewalk,1,2
31100,Noise,Residential Building/House,5,6
31101,Noise,Residential Building/House,5,6
31103,Personal Issue,Taxi,0,1
31104,Commercial,Store/Commercial,3,4
31105,Other,Residential Building/House,0,1
31106,Traffic,Street/Sidewalk,1,2
31107,Traffic,Street/Sidewalk,1,2
31108,Traffic,Street/Sidewalk,1,2
31109,Traffic,Street/Sidewalk,1,2
31111,Traffic,Store/Commercial,1,2
31112,Safety,Street/Sidewalk,7,8
31113,Safety,Street/Sidewalk,7,8
31114,Safety,Residential Building/House,0,1
31116,Personal Issue,Street/Sidewalk,1,2
31117,Traffic,Street/Sidewalk,1,2
31118,Personal Issue,Street/Sidewalk,1,2
31119,Personal Issue,Taxi,0,1
31120,Safety,Street/Sidewalk,7,8
31121,Safety,Street/Sidewalk,7,8
31122,Traffic,Street/Sidewalk,1,2
31123,Trash/Pollution,Street/Sidewalk,2,3
31124,Safety,Street/Sidewalk,7,8
31125,Trash/Pollution,Street/Sidewalk,2,3
31126,Trash/Pollution,Street/Sidewalk,2,3
31127,Safety,Street/Sidewalk,7,8
31128,Trash/Pollution,Street/Sidewalk,2,3
31129,Trash/Pollution,Street/Sidewalk,2,3
31130,Other,Street/Sidewalk,1,2
31131,Traffic,Street/Sidewalk,1,2
31132,Other,Street/Sidewalk,1,2
31133,Trash/Pollution,Street/Sidewalk,2,3
31134,Noise,Street/Sidewalk,6,7
31135,Trash/Pollution,Street/Sidewalk,2,3
31136,Traffic,Street/Sidewalk,1,2
31137,Other,Street/Sidewalk,1,2
31138,Other,Street/Sidewalk,1,2
31139,Trash/Pollution,Street/Sidewalk,2,3
31140,Trash/Pollution,Street/Sidewalk,2,3
31141,Other,Street/Sidewalk,1,2
31142,Safety,Street/Sidewalk,7,8
31143,Traffic,Street/Sidewalk,1,2
31144,Traffic,Street/Sidewalk,1,2
31145,Traffic,Street/Sidewalk,1,2
31147,Traffic,Street/Sidewalk,1,2
31148,Trash/Pollution,Street/Sidewalk,2,3
31149,Trash/Pollution,Street/Sidewalk,2,3
31150,Traffic,Street/Sidewalk,1,2
31151,Trash/Pollution,Street/Sidewalk,2,3
31152,Trash/Pollution,Street/Sidewalk,2,3
31153,Other,Street/Sidewalk,1,2
31154,Traffic,Street/Sidewalk,1,2
31155,Trash/Pollution,Street/Sidewalk,2,3
31156,Traffic,Street/Sidewalk,1,2
31157,Noise,Street/Sidewalk,6,7
31158,Trash/Pollution,Street/Sidewalk,2,3
31159,Safety,Street/Sidewalk,7,8
31160,Traffic,Street/Sidewalk,1,2
31161,Traffic,Street/Sidewalk,1,2
31162,Traffic,Street/Sidewalk,1,2
31163,Other,Street/Sidewalk,1,2
31164,Traffic,Residential Building/House,0,1
31165,Personal Issue,Street/Sidewalk,1,2
31166,Trash/Pollution,Street/Sidewalk,2,3
31167,Trash/Pollution,Street/Sidewalk,2,3
31168,Trash/Pollution,Street/Sidewalk,2,3
31169,Other,Street/Sidewalk,1,2
31170,Safety,Store/Commercial,3,4
31171,Other,Street/Sidewalk,1,2
31172,Safety,Street/Sidewalk,7,8
31173,Trash/Pollution,Street/Sidewalk,2,3
31174,Trash/Pollution,Street/Sidewalk,2,3
31175,Trash/Pollution,Street/Sidewalk,2,3
31176,Traffic,Residential Building/House,0,1
31177,Trash/Pollution,Street/Sidewalk,2,3
31178,Trash/Pollution,Street/Sidewalk,2,3
31179,Other,Street/Sidewalk,1,2
31180,Trash/Pollution,Street/Sidewalk,2,3
31181,Safety,Street/Sidewalk,7,8
31182,Trash/Pollution,Street/Sidewalk,2,3
31183,Trash/Pollution,Street/Sidewalk,2,3
31184,Trash/Pollution,Street/Sidewalk,2,3
31185,Safety,Street/Sidewalk,7,8
31186,Trash/Pollution,Street/Sidewalk,2,3
31187,Traffic,Street/Sidewalk,1,2
31188,Other,Street/Sidewalk,1,2
31189,Safety,Street/Sidewalk,7,8
31192,Other,Street/Sidewalk,1,2
31193,House,Street/Sidewalk,0,1
31194,Commercial,Taxi,0,1
31195,Animals,Residential Building/House,4,5
31196,House,Residential Building/House,0,1
31197,Energy,Residential Building/House,0,1
